anchor,distance_m,field,sample_index,received_at,rssi_dbm
anchor_03,1.000,raw,48,1781418340.381,-68.000
anchor_03,1.000,raw,49,1781418341.300,-78.000
anchor_03,1.000,raw,50,1781418341.354,-65.000
anchor_03,1.000,raw,51,1781418341.354,-66.000
anchor_03,1.000,raw,52,1781418343.413,-65.000
anchor_03,1.000,raw,53,1781418343.490,-68.000
anchor_03,1.000,raw,54,1781418343.490,-69.000
anchor_03,1.000,raw,55,1781418343.490,-66.000
anchor_03,1.000,raw,56,1781418344.527,-64.000
anchor_03,1.000,raw,57,1781418345.581,-64.000
anchor_03,1.000,raw,58,1781418345.630,-64.000
anchor_03,1.000,raw,59,1781418346.677,-64.000
anchor_03,1.000,raw,60,1781418347.764,-65.000
anchor_03,1.000,raw,61,1781418347.811,-66.000
anchor_03,1.000,raw,62,1781418347.811,-66.000
anchor_03,1.000,raw,63,1781418347.811,-66.000
anchor_03,1.000,raw,64,1781418348.879,-65.000
anchor_03,1.000,raw,65,1781418348.942,-79.000
anchor_03,1.000,raw,66,1781418348.942,-65.000
anchor_03,1.000,raw,67,1781418349.903,-65.000
anchor_03,1.000,raw,68,1781418350.067,-75.000
anchor_03,1.000,raw,69,1781418350.067,-64.000
anchor_03,1.000,raw,70,1781418350.991,-75.000
anchor_03,1.000,raw,71,1781418351.399,-63.000
anchor_03,1.000,raw,72,1781418351.399,-65.000
anchor_03,1.000,raw,73,1781418351.399,-63.000
anchor_03,1.000,raw,74,1781418353.164,-63.000
anchor_03,1.000,raw,75,1781418353.238,-75.000
anchor_03,1.000,raw,76,1781418354.204,-63.000
anchor_03,1.000,raw,77,1781418354.286,-63.000
anchor_03,1.000,raw,78,1781418354.286,-63.000
anchor_03,1.000,raw,79,1781418355.315,-63.000
anchor_03,1.000,raw,80,1781418355.394,-64.000
anchor_03,1.000,raw,81,1781418356.407,-75.000
anchor_03,1.000,raw,82,1781418356.514,-62.000
anchor_03,1.000,raw,83,1781418357.462,-79.000
anchor_03,1.000,raw,84,1781418358.592,-78.000
anchor_03,1.000,raw,85,1781418359.581,-62.000
anchor_03,1.000,raw,86,1781418359.688,-65.000
anchor_03,1.000,raw,87,1781418359.688,-75.000
anchor_03,1.000,raw,88,1781418361.718,-62.000
anchor_03,1.000,raw,89,1781418361.766,-63.000
anchor_03,1.000,raw,90,1781418361.766,-62.000
anchor_03,1.000,raw,91,1781418361.766,-64.000
anchor_03,1.000,raw,92,1781418362.840,-65.000
anchor_03,1.000,raw,93,1781418363.080,-75.000
anchor_03,1.000,raw,94,1781418363.080,-62.000
anchor_03,1.000,raw,95,1781418363.988,-74.000
anchor_03,1.000,raw,96,1781418364.036,-62.000
anchor_03,1.000,raw,97,1781418364.942,-78.000
anchor_03,1.000,raw,98,1781418365.124,-77.000
anchor_03,1.000,raw,99,1781418365.124,-77.000
anchor_03,1.000,raw,100,1781418366.050,-63.000
anchor_03,1.000,raw,101,1781418366.250,-65.000
anchor_03,1.000,raw,102,1781418367.107,-64.000
anchor_03,1.000,raw,103,1781418367.159,-76.000
anchor_03,1.000,raw,104,1781418368.292,-63.000
anchor_03,1.000,raw,105,1781418369.225,-63.000
anchor_03,1.000,raw,106,1781418369.429,-62.000
anchor_03,1.000,raw,107,1781418370.333,-78.000
anchor_03,1.000,raw,108,1781418370.464,-64.000
anchor_03,1.000,raw,109,1781418371.387,-77.000
anchor_03,1.000,raw,110,1781418371.440,-62.000
anchor_03,1.000,raw,111,1781418371.440,-74.000
anchor_03,1.000,raw,112,1781418371.440,-64.000
anchor_03,2.000,raw,1,1781418411.965,-65.000
anchor_03,2.000,raw,2,1781418412.016,-65.000
anchor_03,2.000,raw,3,1781418413.068,-63.000
anchor_03,2.000,raw,4,1781418413.144,-66.000
anchor_03,2.000,raw,5,1781418414.274,-69.000
anchor_03,2.000,raw,6,1781418414.369,-65.000
anchor_03,2.000,raw,7,1781418415.189,-65.000
anchor_03,2.000,raw,8,1781418415.292,-66.000
anchor_03,2.000,raw,9,1781418415.292,-66.000
anchor_03,2.000,raw,10,1781418416.270,-66.000
anchor_03,2.000,raw,11,1781418416.314,-76.000
anchor_03,2.000,raw,12,1781418417.341,-67.000
anchor_03,2.000,raw,13,1781418418.515,-67.000
anchor_03,2.000,raw,14,1781418419.435,-68.000
anchor_03,2.000,raw,15,1781418420.514,-69.000
anchor_03,2.000,raw,16,1781418420.570,-66.000
anchor_03,2.000,raw,17,1781418420.570,-67.000
anchor_03,2.000,raw,18,1781418420.570,-69.000
anchor_03,2.000,raw,19,1781418421.638,-74.000
anchor_03,2.000,raw,20,1781418422.774,-65.000
anchor_03,2.000,raw,21,1781418422.981,-68.000
anchor_03,2.000,raw,22,1781418423.715,-68.000
anchor_03,2.000,raw,23,1781418424.105,-66.000
anchor_03,2.000,raw,24,1781418424.812,-66.000
anchor_03,2.000,raw,25,1781418424.863,-68.000
anchor_03,2.000,raw,26,1781418424.863,-66.000
anchor_03,2.000,raw,27,1781418424.863,-67.000
anchor_03,2.000,raw,28,1781418425.938,-66.000
anchor_03,2.000,raw,29,1781418425.990,-71.000
anchor_03,2.000,raw,30,1781418425.991,-72.000
anchor_03,2.000,raw,31,1781418425.991,-69.000
anchor_03,2.000,raw,32,1781418427.012,-71.000
anchor_03,2.000,raw,33,1781418428.196,-70.000
anchor_03,2.000,raw,34,1781418429.113,-71.000
anchor_03,2.000,raw,35,1781418429.248,-69.000
anchor_03,2.000,raw,36,1781418430.187,-64.000
anchor_03,2.000,raw,37,1781418431.374,-68.000
anchor_03,2.000,raw,38,1781418431.679,-64.000
anchor_03,2.000,raw,39,1781418432.326,-63.000
anchor_03,2.000,raw,40,1781418432.503,-67.000
anchor_03,2.000,raw,41,1781418433.419,-64.000
anchor_03,2.000,raw,42,1781418433.520,-70.000
anchor_03,2.000,raw,43,1781418434.468,-66.000
anchor_03,2.000,raw,44,1781418434.525,-67.000
anchor_03,2.000,raw,45,1781418435.565,-65.000
anchor_03,2.000,raw,46,1781418435.618,-64.000
anchor_03,2.000,raw,47,1781418435.618,-69.000
anchor_03,2.000,raw,48,1781418437.658,-64.000
anchor_03,2.000,raw,49,1781418437.846,-64.000
anchor_03,2.000,raw,50,1781418438.740,-69.000
anchor_03,2.000,raw,51,1781418438.796,-68.000
anchor_03,2.000,raw,52,1781418438.796,-72.000
anchor_03,2.000,raw,53,1781418439.844,-64.000
anchor_03,2.000,raw,54,1781418441.004,-64.000
anchor_03,2.000,raw,55,1781418441.206,-73.000
anchor_03,2.000,raw,56,1781418441.944,-73.000
anchor_03,2.000,raw,57,1781418443.016,-64.000
anchor_03,2.000,raw,58,1781418444.202,-72.000
anchor_03,2.000,raw,59,1781418444.375,-69.000
anchor_03,2.000,raw,60,1781418445.103,-68.000
anchor_03,2.000,raw,61,1781418445.305,-64.000
anchor_03,2.000,raw,62,1781418446.174,-74.000
anchor_03,2.000,raw,63,1781418446.220,-64.000
anchor_03,2.000,raw,64,1781418447.290,-64.000
anchor_03,2.000,raw,65,1781418447.371,-72.000
anchor_03,2.000,raw,66,1781418448.313,-69.000
anchor_03,2.000,raw,67,1781418449.389,-68.000
anchor_03,2.000,raw,68,1781418449.526,-64.000
anchor_03,2.000,raw,69,1781418450.443,-65.000
anchor_03,2.000,raw,70,1781418451.487,-73.000
anchor_03,2.000,raw,71,1781418451.567,-64.000
anchor_03,2.000,raw,72,1781418451.567,-68.000
anchor_03,2.000,raw,73,1781418452.577,-68.000
anchor_03,2.000,raw,74,1781418452.679,-68.000
anchor_03,2.000,raw,75,1781418452.679,-68.000
anchor_03,2.000,raw,76,1781418453.691,-65.000
anchor_03,2.000,raw,77,1781418454.729,-64.000
anchor_03,2.000,raw,78,1781418454.829,-73.000
anchor_03,2.000,raw,79,1781418455.844,-65.000
anchor_03,2.000,raw,80,1781418456.076,-65.000
anchor_03,2.000,raw,81,1781418456.865,-65.000
anchor_03,2.000,raw,82,1781418457.900,-69.000
anchor_03,2.000,raw,83,1781418459.001,-71.000
anchor_03,2.000,raw,84,1781418459.249,-70.000
anchor_03,2.000,raw,85,1781418459.249,-66.000
anchor_03,2.000,raw,86,1781418460.039,-69.000
anchor_03,2.000,raw,87,1781418460.151,-73.000
anchor_03,2.000,raw,88,1781418460.151,-73.000
anchor_03,2.000,raw,89,1781418461.423,-72.000
anchor_03,2.000,raw,90,1781418461.485,-65.000
anchor_03,2.000,raw,91,1781418462.203,-69.000
anchor_03,2.000,raw,92,1781418462.406,-64.000
anchor_03,2.000,raw,93,1781418462.406,-64.000
anchor_03,2.000,raw,94,1781418463.316,-69.000
anchor_03,2.000,raw,95,1781418463.474,-74.000
anchor_03,2.000,raw,96,1781418464.398,-64.000
anchor_03,2.000,raw,97,1781418464.456,-73.000
anchor_03,2.000,raw,98,1781418465.602,-68.000
anchor_03,2.000,raw,99,1781418465.703,-73.000
anchor_03,2.000,raw,100,1781418466.504,-64.000
anchor_03,2.000,raw,101,1781418466.728,-64.000
anchor_03,2.000,raw,102,1781418467.574,-64.000
anchor_03,2.000,raw,103,1781418468.772,-67.000
anchor_03,2.000,raw,104,1781418469.702,-70.000
anchor_03,2.000,raw,105,1781418469.799,-64.000
anchor_03,2.000,raw,106,1781418469.799,-75.000
anchor_03,2.000,raw,107,1781418469.799,-68.000
anchor_03,2.000,raw,108,1781418470.824,-70.000
anchor_03,3.000,raw,1,1781418540.284,-74.000
anchor_03,3.000,raw,2,1781418540.334,-67.000
anchor_03,3.000,raw,3,1781418540.334,-66.000
anchor_03,3.000,raw,4,1781418540.335,-66.000
anchor_03,3.000,raw,5,1781418541.456,-68.000
anchor_03,3.000,raw,6,1781418542.375,-72.000
anchor_03,3.000,raw,7,1781418542.589,-67.000
anchor_03,3.000,raw,8,1781418542.589,-68.000
anchor_03,3.000,raw,9,1781418543.507,-66.000
anchor_03,3.000,raw,10,1781418544.637,-70.000
anchor_03,3.000,raw,11,1781418545.576,-64.000
anchor_03,3.000,raw,12,1781418545.756,-70.000
anchor_03,3.000,raw,13,1781418545.756,-63.000
anchor_03,3.000,raw,14,1781418546.673,-75.000
anchor_03,3.000,raw,15,1781418546.808,-67.000
anchor_03,3.000,raw,16,1781418547.742,-69.000
anchor_03,3.000,raw,17,1781418547.794,-66.000
anchor_03,3.000,raw,18,1781418549.852,-66.000
anchor_03,3.000,raw,19,1781418549.961,-76.000
anchor_03,3.000,raw,20,1781418549.961,-69.000
anchor_03,3.000,raw,21,1781418550.929,-75.000
anchor_03,3.000,raw,22,1781418551.910,-65.000
anchor_03,3.000,raw,23,1781418551.910,-75.000
anchor_03,3.000,raw,24,1781418552.315,-66.000
anchor_03,3.000,raw,25,1781418552.316,-75.000
anchor_03,3.000,raw,26,1781418553.125,-75.000
anchor_03,3.000,raw,27,1781418555.286,-74.000
anchor_03,3.000,raw,28,1781418555.486,-64.000
anchor_03,3.000,raw,29,1781418556.241,-67.000
anchor_03,3.000,raw,30,1781418557.324,-70.000
anchor_03,3.000,raw,31,1781418557.478,-74.000
anchor_03,3.000,raw,32,1781418558.404,-75.000
anchor_03,3.000,raw,33,1781418558.483,-72.000
anchor_03,3.000,raw,34,1781418558.483,-64.000
anchor_03,3.000,raw,35,1781418559.583,-64.000
anchor_03,3.000,raw,36,1781418559.708,-75.000
anchor_03,3.000,raw,37,1781418560.527,-71.000
anchor_03,3.000,raw,38,1781418560.714,-63.000
anchor_03,3.000,raw,39,1781418561.629,-71.000
anchor_03,3.000,raw,40,1781418561.830,-75.000
anchor_03,3.000,raw,41,1781418562.681,-64.000
anchor_03,3.000,raw,42,1781418563.705,-73.000
anchor_03,3.000,raw,43,1781418563.991,-71.000
anchor_03,3.000,raw,44,1781418564.803,-63.000
anchor_03,3.000,raw,45,1781418564.931,-75.000
anchor_03,3.000,raw,46,1781418565.852,-70.000
anchor_03,3.000,raw,47,1781418566.960,-64.000
anchor_03,3.000,raw,48,1781418567.063,-75.000
anchor_03,3.000,raw,49,1781418567.063,-71.000
anchor_03,3.000,raw,50,1781418568.077,-75.000
anchor_03,3.000,raw,51,1781418568.285,-74.000
anchor_03,3.000,raw,52,1781418569.414,-64.000
anchor_03,3.000,raw,53,1781418569.618,-71.000
anchor_03,3.000,raw,54,1781418570.148,-75.000
anchor_03,3.000,raw,55,1781418570.207,-70.000
anchor_03,3.000,raw,56,1781418571.251,-75.000
anchor_03,3.000,raw,57,1781418571.468,-64.000
anchor_03,3.000,raw,58,1781418572.377,-65.000
anchor_03,3.000,raw,59,1781418572.429,-64.000
anchor_03,3.000,raw,60,1781418574.429,-71.000
anchor_03,3.000,raw,61,1781418574.848,-64.000
anchor_03,3.000,raw,62,1781418574.848,-64.000
anchor_03,3.000,raw,63,1781418575.515,-70.000
anchor_03,3.000,raw,64,1781418575.583,-65.000
anchor_03,3.000,raw,65,1781418575.583,-70.000
anchor_03,3.000,raw,66,1781418575.583,-76.000
anchor_03,3.000,raw,67,1781418576.637,-71.000
anchor_03,3.000,raw,68,1781418576.689,-64.000
anchor_03,3.000,raw,69,1781418577.830,-63.000
anchor_03,3.000,raw,70,1781418578.020,-79.000
anchor_03,3.000,raw,71,1781418578.021,-63.000
anchor_03,3.000,raw,72,1781418579.801,-79.000
anchor_03,3.000,raw,73,1781418579.866,-64.000
anchor_03,3.000,raw,74,1781418579.866,-63.000
anchor_03,3.000,raw,75,1781418580.927,-79.000
anchor_03,3.000,raw,76,1781418580.984,-63.000
anchor_03,3.000,raw,77,1781418581.952,-72.000
anchor_03,3.000,raw,78,1781418583.141,-71.000
anchor_03,3.000,raw,79,1781418584.085,-70.000
anchor_03,3.000,raw,80,1781418584.160,-84.000
anchor_03,3.000,raw,81,1781418584.160,-84.000
anchor_03,3.000,raw,82,1781418585.208,-83.000
anchor_03,3.000,raw,83,1781418585.395,-71.000
anchor_03,3.000,raw,84,1781418586.311,-71.000
anchor_03,3.000,raw,85,1781418586.537,-93.000
anchor_03,3.000,raw,86,1781418587.339,-67.000
anchor_03,3.000,raw,87,1781418587.461,-88.000
anchor_03,3.000,raw,88,1781418588.384,-71.000
anchor_03,3.000,raw,89,1781418589.478,-72.000
anchor_03,3.000,raw,90,1781418589.540,-69.000
anchor_03,3.000,raw,91,1781418589.540,-73.000
anchor_03,3.000,raw,92,1781418589.540,-63.000
anchor_03,3.000,raw,93,1781418590.586,-63.000
anchor_03,3.000,raw,94,1781418590.655,-69.000
anchor_03,3.000,raw,95,1781418590.655,-69.000
anchor_03,3.000,raw,96,1781418590.655,-63.000
anchor_03,3.000,raw,97,1781418592.077,-89.000
anchor_03,3.000,raw,98,1781418592.150,-71.000
anchor_03,3.000,raw,99,1781418592.150,-71.000
anchor_03,3.000,raw,100,1781418592.872,-65.000
anchor_03,3.000,raw,101,1781418593.809,-63.000
anchor_03,3.000,raw,102,1781418594.860,-64.000
anchor_03,3.000,raw,103,1781418594.914,-69.000
anchor_03,3.000,raw,104,1781418594.915,-71.000
anchor_03,3.000,raw,105,1781418595.991,-64.000
anchor_03,3.000,raw,106,1781418596.046,-64.000
anchor_03,3.000,raw,107,1781418597.165,-84.000
anchor_03,3.000,raw,108,1781418598.083,-64.000
